elevation,soil_depth,clay_content,annual_rainfall,distance_to_river,ndvi_score,month,risk_score
668.0,81.0,49.9,533.0,17.9,0.23,11,57.4
870.0,17.0,29.1,1252.0,38.3,0.69,2,100.0
308.0,277.0,59.3,2266.0,13.7,0.51,3,8.8
1147.0,270.0,12.9,1007.0,43.9,0.65,2,81.7
1181.0,158.0,63.0,1290.0,38.5,0.71,8,69.4
491.0,222.0,39.3,540.0,13.0,0.37,4,54.4
1186.0,153.0,15.2,560.0,41.6,0.43,2,94.0
965.0,215.0,27.3,1787.0,46.1,0.25,8,55.7
7.0,221.0,24.5,2078.0,22.4,0.15,2,34.0
920.0,93.0,37.9,976.0,29.2,0.17,10,87.7
599.0,142.0,8.4,447.0,37.6,0.69,4,100.0
877.0,78.0,39.1,1949.0,3.1,0.66,3,53.6
268.0,83.0,34.5,722.0,1.1,0.49,5,72.9
1152.0,37.0,51.1,246.0,16.0,0.54,8,100.0
37.0,37.0,41.0,2183.0,21.7,0.57,7,43.1
377.0,63.0,16.1,741.0,7.5,0.67,2,58.7
1181.0,157.0,15.6,634.0,0.6,0.77,11,54.7
659.0,161.0,26.8,1212.0,15.2,0.59,9,43.8
897.0,119.0,20.1,338.0,19.4,0.55,3,95.9
114.0,297.0,61.9,1857.0,30.2,0.26,8,3.0
657.0,270.0,33.5,1542.0,26.4,0.51,12,44.4
268.0,59.0,47.8,1122.0,3.9,0.46,3,42.8
196.0,66.0,18.9,201.0,32.1,0.41,12,82.6
425.0,288.0,33.6,456.0,42.9,0.15,9,70.5
1129.0,148.0,58.5,2031.0,22.0,0.2,9,51.6
209.0,119.0,32.2,2066.0,27.3,0.61,4,49.6
885.0,236.0,23.2,1559.0,35.1,0.41,10,37.7
846.0,81.0,62.8,2400.0,8.5,0.51,12,47.1
147.0,121.0,18.5,1987.0,28.9,0.11,8,38.9
1166.0,263.0,9.6,540.0,36.3,0.69,5,92.7
1177.0,101.0,40.1,1982.0,49.8,0.23,11,46.0
678.0,33.0,38.3,453.0,37.9,0.4,2,100.0
687.0,280.0,52.7,2237.0,16.0,0.7,2,10.1
1128.0,143.0,42.7,1697.0,0.7,0.28,12,28.6
121.0,40.0,60.4,821.0,4.4,0.58,6,39.9
503.0,50.0,57.4,1377.0,21.7,0.57,7,74.7
926.0,83.0,30.6,499.0,29.9,0.42,5,100.0
633.0,69.0,7.5,2048.0,11.6,0.18,1,76.9
898.0,258.0,27.2,643.0,47.4,0.48,1,73.4
969.0,79.0,17.8,1890.0,9.4,0.27,6,64.7
607.0,234.0,14.9,1174.0,25.8,0.69,2,77.3
521.0,172.0,13.6,1370.0,19.6,0.44,9,65.6
180.0,209.0,53.2,1100.0,39.7,0.5,8,19.8
268.0,231.0,20.0,1305.0,45.2,0.11,11,54.6
530.0,151.0,14.1,1890.0,27.2,0.1,8,85.0
938.0,223.0,25.6,684.0,9.5,0.58,12,61.3
495.0,78.0,14.1,2167.0,42.1,0.31,7,68.0
473.0,182.0,18.6,2369.0,39.7,0.59,6,45.5
673.0,20.0,31.1,2078.0,36.2,0.68,6,73.0
612.0,206.0,36.3,1319.0,13.0,0.25,5,51.7
837.0,162.0,61.6,1718.0,42.6,0.75,4,57.5
1031.0,223.0,11.0,1798.0,20.1,0.8,1,59.7
527.0,211.0,69.8,685.0,12.6,0.54,12,37.1
950.0,217.0,28.4,1457.0,15.4,0.68,2,57.0
1014.0,208.0,53.7,2367.0,10.8,0.48,4,32.6
138.0,16.0,60.1,645.0,13.8,0.39,5,69.4
593.0,139.0,19.5,721.0,13.8,0.25,10,61.4
949.0,214.0,50.9,2368.0,43.3,0.14,9,37.4
157.0,267.0,38.2,1487.0,10.5,0.13,11,18.9
700.0,98.0,51.7,923.0,25.1,0.49,12,81.0
465.0,47.0,44.6,853.0,12.3,0.34,4,74.0
815.0,100.0,18.6,298.0,25.1,0.52,2,100.0
582.0,261.0,68.2,1487.0,40.7,0.61,3,50.0
1031.0,189.0,31.3,2300.0,22.0,0.72,4,72.4
755.0,184.0,5.9,327.0,49.4,0.72,4,100.0
802.0,293.0,14.1,2082.0,12.5,0.42,9,51.8
943.0,232.0,31.6,2465.0,10.2,0.74,10,24.0
348.0,222.0,57.8,2330.0,42.0,0.47,2,30.4
335.0,69.0,29.4,1946.0,21.5,0.65,4,64.6
192.0,107.0,10.6,2104.0,49.1,0.77,9,42.4
209.0,154.0,60.6,605.0,5.1,0.14,5,75.9
300.0,10.0,41.8,798.0,4.0,0.54,5,67.9
560.0,222.0,51.9,1188.0,17.7,0.65,2,34.7
823.0,139.0,25.9,1270.0,41.0,0.69,5,88.7
373.0,74.0,21.3,1782.0,47.6,0.25,2,56.4
11.0,68.0,54.9,2023.0,47.7,0.72,1,31.7
1115.0,31.0,50.3,1380.0,0.5,0.14,2,88.2
277.0,169.0,33.9,2397.0,5.3,0.51,10,26.8
598.0,88.0,41.8,2033.0,15.3,0.72,1,42.6
764.0,172.0,58.4,2284.0,4.6,0.67,12,12.5
625.0,97.0,51.1,1049.0,14.4,0.21,5,62.2
562.0,258.0,65.0,1304.0,6.7,0.23,1,38.3
11.0,299.0,67.1,337.0,44.4,0.35,2,40.8
589.0,276.0,66.3,2283.0,34.2,0.37,11,26.0
432.0,184.0,18.7,2210.0,45.2,0.28,12,44.7
1181.0,291.0,65.1,2434.0,33.5,0.63,3,43.5
1159.0,207.0,55.4,1594.0,29.4,0.24,5,59.3
386.0,199.0,38.4,2139.0,28.2,0.48,4,54.4
1048.0,190.0,69.6,930.0,30.6,0.14,12,79.2
572.0,249.0,9.2,902.0,28.1,0.61,2,66.7
1109.0,265.0,20.5,1947.0,45.0,0.18,10,48.1
181.0,176.0,20.6,756.0,43.7,0.77,4,66.8
690.0,108.0,48.1,1957.0,8.7,0.71,7,25.1
10.0,32.0,45.3,448.0,7.8,0.57,12,62.6
993.0,117.0,44.6,2017.0,43.0,0.59,11,52.0
655.0,261.0,36.2,2102.0,8.0,0.46,12,32.4
667.0,162.0,22.8,2202.0,27.9,0.56,10,42.5
171.0,264.0,30.5,244.0,47.9,0.24,2,57.8
1086.0,155.0,18.4,2210.0,44.5,0.12,9,74.0
474.0,79.0,7.0,329.0,16.0,0.22,11,90.2
264.0,60.0,16.1,1113.0,49.2,0.19,3,100.0
1053.0,77.0,33.7,897.0,23.8,0.6,8,82.9
207.0,87.0,55.8,620.0,13.9,0.2,2,59.9
638.0,265.0,55.7,2360.0,8.4,0.21,10,15.1
145.0,219.0,16.8,2444.0,6.4,0.22,7,4.4
860.0,15.0,27.3,440.0,41.9,0.27,9,100.0
302.0,57.0,33.1,2279.0,42.2,0.75,8,52.7
168.0,188.0,63.9,1308.0,9.4,0.48,7,19.4
547.0,109.0,56.4,2064.0,23.2,0.67,8,40.4
684.0,130.0,60.7,1814.0,37.0,0.74,10,32.9
795.0,150.0,61.9,2313.0,20.0,0.55,12,24.7
1110.0,288.0,56.0,1898.0,42.5,0.36,8,51.1
715.0,152.0,23.7,1372.0,41.9,0.36,10,62.9
892.0,50.0,6.5,1963.0,6.0,0.72,10,61.2
1005.0,50.0,58.8,1053.0,40.9,0.8,8,74.5
545.0,48.0,34.3,1475.0,37.8,0.48,12,100.0
26.0,43.0,65.2,1200.0,31.0,0.21,9,54.7
123.0,165.0,12.8,1106.0,35.7,0.14,12,71.9
825.0,37.0,65.2,527.0,38.9,0.63,5,100.0
45.0,18.0,67.1,545.0,16.0,0.18,2,69.6
850.0,190.0,26.9,1263.0,23.3,0.13,4,99.7
523.0,63.0,65.7,2338.0,36.5,0.72,5,63.2
555.0,156.0,30.5,870.0,13.5,0.29,12,62.1
1196.0,277.0,19.4,764.0,40.5,0.44,8,87.5
604.0,118.0,7.1,382.0,36.9,0.71,7,100.0
1183.0,198.0,41.7,1834.0,25.6,0.3,9,45.3
25.0,194.0,9.1,772.0,4.4,0.48,11,36.8
708.0,238.0,59.0,1338.0,10.9,0.42,1,37.8
899.0,187.0,46.4,2179.0,6.8,0.36,10,33.5
1005.0,158.0,40.0,348.0,17.7,0.26,3,97.0
461.0,284.0,25.7,1032.0,39.0,0.4,7,56.5
598.0,14.0,12.0,256.0,2.6,0.6,11,92.2
1200.0,197.0,60.2,2240.0,37.8,0.22,5,67.2
170.0,163.0,47.1,2263.0,46.9,0.42,7,20.0
853.0,74.0,5.2,2378.0,28.9,0.57,2,83.5
966.0,113.0,46.3,934.0,47.3,0.67,8,66.6
961.0,55.0,50.1,982.0,3.8,0.39,10,42.8
70.0,148.0,34.0,2360.0,20.7,0.58,11,12.5
159.0,131.0,7.9,935.0,28.8,0.24,1,71.5
1071.0,59.0,24.8,991.0,27.3,0.19,10,88.6
849.0,247.0,21.5,2144.0,18.2,0.64,11,27.9
99.0,38.0,33.0,326.0,20.2,0.18,9,92.0
420.0,163.0,39.9,2130.0,41.4,0.12,7,63.3
497.0,218.0,37.4,2276.0,31.2,0.33,3,37.9
784.0,291.0,25.4,534.0,26.1,0.62,8,57.9
605.0,126.0,42.6,968.0,25.8,0.7,3,74.7
51.0,92.0,30.1,1143.0,36.5,0.34,6,58.2
750.0,28.0,42.6,396.0,21.5,0.47,5,100.0
505.0,100.0,40.4,718.0,35.4,0.31,1,73.8
589.0,232.0,45.3,1270.0,41.4,0.6,2,46.4
422.0,56.0,12.5,1181.0,46.5,0.23,9,80.3
282.0,154.0,69.2,2276.0,47.3,0.6,8,27.5
888.0,36.0,48.9,1046.0,11.6,0.29,4,100.0
851.0,195.0,7.0,1412.0,43.5,0.53,4,100.0
205.0,193.0,44.2,387.0,34.0,0.63,12,63.0
42.0,92.0,21.9,2109.0,17.3,0.34,8,22.5
1008.0,162.0,50.0,1113.0,22.7,0.17,1,83.5
203.0,236.0,67.5,311.0,30.6,0.29,1,63.1
474.0,138.0,65.0,661.0,16.9,0.39,7,52.4
956.0,114.0,68.5,1756.0,33.3,0.37,2,60.7
111.0,86.0,28.1,1351.0,26.7,0.25,10,50.2
436.0,171.0,40.5,595.0,10.8,0.51,11,42.2
738.0,256.0,57.5,566.0,21.8,0.57,7,57.4
119.0,179.0,67.3,1256.0,25.9,0.48,7,47.6
462.0,241.0,47.6,1942.0,12.7,0.25,7,7.6
115.0,214.0,14.0,873.0,49.0,0.64,9,42.8
538.0,242.0,43.6,1768.0,3.7,0.2,3,22.5
188.0,16.0,13.1,2476.0,7.3,0.64,7,50.6
897.0,276.0,51.2,1911.0,48.1,0.28,6,41.5
72.0,35.0,69.6,2455.0,36.9,0.22,11,43.3
414.0,212.0,23.6,1010.0,49.5,0.56,8,49.8
774.0,93.0,69.9,1701.0,44.4,0.23,11,50.4
903.0,161.0,59.4,1953.0,21.6,0.36,8,66.1
976.0,276.0,26.6,2294.0,10.8,0.38,6,44.6
63.0,170.0,35.7,2083.0,29.6,0.3,6,32.9
846.0,276.0,40.7,894.0,1.2,0.15,9,27.1
933.0,187.0,20.4,643.0,24.4,0.15,1,100.0
1070.0,144.0,41.5,888.0,20.9,0.55,1,75.1
953.0,190.0,53.3,453.0,27.8,0.28,3,100.0
641.0,270.0,24.9,1400.0,28.8,0.21,10,52.6
612.0,192.0,67.4,1287.0,1.2,0.46,9,26.6
907.0,172.0,34.2,1567.0,22.2,0.52,1,65.8
951.0,201.0,29.2,768.0,48.0,0.13,7,94.0
723.0,261.0,69.2,490.0,39.2,0.67,9,58.7
723.0,278.0,57.9,1671.0,17.3,0.5,9,13.5
200.0,210.0,47.5,2342.0,2.2,0.52,9,0.0
967.0,38.0,23.6,1493.0,4.9,0.37,1,79.9
220.0,73.0,9.0,824.0,12.2,0.13,8,84.0
803.0,220.0,25.0,2329.0,28.0,0.61,3,65.2
684.0,143.0,58.6,304.0,42.7,0.54,8,72.2
1006.0,30.0,12.6,2200.0,7.4,0.59,4,100.0
1166.0,142.0,25.2,393.0,29.3,0.18,1,100.0
987.0,270.0,43.6,1267.0,23.6,0.67,3,63.2
485.0,64.0,30.6,295.0,15.6,0.68,12,81.5
225.0,84.0,22.9,482.0,6.5,0.1,8,89.1
430.0,33.0,48.0,1964.0,46.6,0.35,4,75.5
200.0,285.0,59.2,2159.0,18.7,0.15,11,13.1
1080.0,280.0,62.8,1614.0,17.6,0.15,4,45.1
933.0,177.0,10.7,722.0,31.8,0.73,3,100.0
333.0,48.0,7.5,1519.0,44.4,0.48,9,85.1
349.0,210.0,63.4,364.0,22.2,0.14,9,65.8
685.0,293.0,28.6,1645.0,24.2,0.37,7,38.1
218.0,118.0,31.5,379.0,22.1,0.37,9,77.8
341.0,168.0,45.4,755.0,2.0,0.11,10,38.8
973.0,106.0,59.7,2274.0,1.2,0.45,11,27.2
205.0,223.0,13.5,2427.0,38.0,0.79,5,50.9
450.0,101.0,40.1,1620.0,42.6,0.68,7,34.5
317.0,194.0,14.3,1649.0,6.5,0.69,6,51.0
334.0,116.0,56.3,1841.0,20.6,0.66,8,28.8
491.0,275.0,49.0,384.0,20.5,0.75,8,52.0
58.0,86.0,11.6,1778.0,12.5,0.24,6,45.4
165.0,235.0,25.1,873.0,19.2,0.75,7,14.0
106.0,100.0,30.1,595.0,23.5,0.32,2,60.1
293.0,161.0,7.7,1407.0,20.1,0.12,2,97.1
1171.0,148.0,19.4,308.0,43.7,0.39,4,100.0
293.0,175.0,32.3,1396.0,0.9,0.54,11,26.3
205.0,218.0,55.2,232.0,12.9,0.12,9,38.4
1045.0,20.0,62.7,1326.0,46.5,0.73,2,100.0
289.0,75.0,29.3,834.0,29.6,0.61,10,53.1
269.0,150.0,9.9,1489.0,5.3,0.54,2,60.5
827.0,132.0,46.9,1194.0,33.7,0.38,1,71.9
605.0,213.0,27.9,856.0,33.3,0.59,6,56.6
196.0,71.0,60.4,1394.0,28.7,0.34,3,66.3
937.0,109.0,40.0,2281.0,21.1,0.7,4,67.2
559.0,204.0,59.3,1834.0,5.6,0.14,8,32.1
202.0,140.0,14.8,1714.0,32.2,0.17,6,77.8
903.0,185.0,48.9,1571.0,12.4,0.5,9,36.5
673.0,140.0,57.3,998.0,30.2,0.73,4,67.5
997.0,125.0,15.4,1231.0,23.6,0.72,3,82.5
11.0,124.0,18.8,1817.0,10.9,0.42,8,14.2
964.0,44.0,66.3,1295.0,7.9,0.39,3,100.0
756.0,50.0,25.3,977.0,28.5,0.45,7,84.8
749.0,245.0,27.8,1107.0,11.3,0.49,11,42.6
469.0,286.0,16.9,1136.0,49.2,0.76,6,44.4
1013.0,28.0,67.9,270.0,8.0,0.76,5,100.0
290.0,260.0,42.0,1647.0,13.8,0.24,5,27.2
40.0,288.0,45.2,2365.0,3.9,0.73,3,0.0
972.0,299.0,29.5,2439.0,24.5,0.13,6,63.8
1150.0,233.0,15.0,660.0,47.7,0.59,7,73.8
158.0,256.0,38.8,1839.0,16.2,0.6,10,0.0
675.0,53.0,21.3,2111.0,13.9,0.58,6,48.9
648.0,96.0,60.4,1001.0,24.6,0.8,12,65.3
662.0,263.0,12.2,274.0,4.0,0.68,5,73.4
279.0,170.0,60.7,2092.0,41.9,0.35,9,32.5
923.0,156.0,17.1,327.0,5.6,0.42,9,81.1
746.0,123.0,65.0,2180.0,23.7,0.16,10,44.4
297.0,109.0,20.8,1453.0,15.3,0.43,12,44.8
369.0,149.0,11.1,912.0,12.2,0.58,12,67.8
434.0,136.0,22.5,1296.0,11.5,0.75,10,32.6
137.0,137.0,37.8,1716.0,20.0,0.73,12,17.0
436.0,262.0,61.0,1607.0,35.8,0.27,9,7.8
63.0,97.0,43.8,1774.0,38.1,0.14,12,40.8
933.0,294.0,61.0,828.0,11.9,0.21,2,50.2
811.0,229.0,49.7,2096.0,21.0,0.21,12,51.7
62.0,292.0,48.4,989.0,16.5,0.54,11,0.0
1178.0,291.0,57.0,868.0,30.8,0.39,1,67.9
557.0,237.0,5.6,280.0,5.8,0.77,6,77.7
733.0,246.0,9.9,1123.0,33.3,0.25,6,72.2
1085.0,176.0,25.7,494.0,20.8,0.23,8,100.0
836.0,81.0,6.6,2470.0,28.1,0.56,9,72.8
877.0,19.0,57.6,1491.0,17.7,0.38,6,82.0
219.0,228.0,62.4,1128.0,16.7,0.29,12,24.0
555.0,146.0,12.0,527.0,31.9,0.33,11,93.0
337.0,39.0,41.3,1906.0,14.4,0.79,4,57.4
549.0,214.0,7.9,1412.0,10.3,0.66,2,63.0
225.0,203.0,5.7,407.0,13.4,0.25,12,65.4
691.0,75.0,20.1,1974.0,2.2,0.63,4,50.3
383.0,19.0,38.2,1110.0,44.9,0.44,1,83.0
197.0,101.0,55.0,2367.0,1.1,0.66,12,0.0
417.0,96.0,11.9,2093.0,49.6,0.42,11,65.9
306.0,226.0,31.8,2478.0,28.4,0.3,7,41.0
209.0,266.0,29.3,1232.0,15.5,0.75,10,25.3
1135.0,53.0,25.2,2086.0,14.3,0.78,12,57.2
1107.0,162.0,6.2,2264.0,11.3,0.61,12,70.9
509.0,260.0,9.3,1935.0,28.6,0.15,12,65.1
51.0,126.0,38.7,557.0,27.4,0.33,10,46.5
1048.0,195.0,58.8,1297.0,18.6,0.59,3,63.9
761.0,53.0,45.7,1870.0,29.1,0.63,5,66.6
89.0,286.0,9.0,979.0,20.9,0.49,4,55.8
533.0,253.0,42.2,2132.0,33.3,0.51,2,36.6
233.0,160.0,68.7,2261.0,32.5,0.16,9,32.0
465.0,295.0,65.0,318.0,2.2,0.25,9,20.1
1125.0,262.0,22.6,534.0,49.5,0.45,12,72.1
1033.0,191.0,16.4,477.0,8.2,0.23,12,93.0
290.0,165.0,40.3,229.0,16.2,0.69,4,61.9
1063.0,55.0,58.3,828.0,13.3,0.73,10,61.7
969.0,74.0,9.9,1259.0,40.8,0.23,1,100.0
782.0,216.0,64.4,1577.0,27.9,0.12,9,41.8
113.0,217.0,38.7,1024.0,14.5,0.25,10,4.5
633.0,103.0,65.3,2471.0,38.1,0.7,11,38.9
532.0,31.0,13.6,1095.0,29.8,0.6,6,100.0
124.0,119.0,40.0,889.0,4.0,0.1,11,23.1
114.0,269.0,48.6,1263.0,36.0,0.57,12,23.8
1076.0,155.0,26.7,2158.0,19.9,0.62,1,50.1
1084.0,130.0,6.8,1464.0,42.2,0.51,10,77.3
38.0,299.0,37.6,970.0,24.5,0.28,6,36.9
149.0,41.0,44.2,1526.0,36.9,0.34,7,46.2
467.0,87.0,19.8,1189.0,31.3,0.79,5,75.1
724.0,232.0,11.4,282.0,35.7,0.18,8,100.0
574.0,55.0,40.6,1055.0,19.1,0.44,9,42.7
1.0,281.0,50.1,1816.0,7.8,0.71,10,0.0
786.0,298.0,57.5,1305.0,44.9,0.66,12,47.1
391.0,70.0,59.1,2356.0,13.6,0.12,11,27.1
630.0,283.0,54.9,1323.0,49.6,0.76,6,45.1
743.0,245.0,23.9,1379.0,40.3,0.16,6,71.8
213.0,109.0,9.6,2008.0,49.4,0.35,6,65.2
628.0,163.0,29.4,552.0,28.9,0.54,7,85.4
311.0,181.0,21.2,1575.0,7.1,0.45,5,51.7
400.0,186.0,58.3,1310.0,10.1,0.36,5,50.2
369.0,131.0,59.6,1879.0,36.7,0.68,10,23.5
445.0,160.0,50.5,437.0,9.6,0.2,2,59.1
305.0,63.0,14.0,1506.0,14.2,0.52,9,47.4
619.0,71.0,43.3,1830.0,32.6,0.13,9,54.8
581.0,283.0,31.6,2148.0,35.8,0.69,12,42.6
893.0,217.0,64.6,1146.0,39.5,0.4,4,71.6
187.0,36.0,65.0,1567.0,29.3,0.38,6,54.2
515.0,126.0,69.0,1911.0,17.6,0.18,9,34.3
264.0,156.0,28.1,538.0,11.8,0.65,10,51.2
740.0,196.0,61.5,550.0,1.8,0.23,8,57.0
1088.0,122.0,30.9,593.0,42.8,0.48,4,100.0
1195.0,276.0,43.8,571.0,45.6,0.23,10,52.9
300.0,130.0,40.5,2221.0,13.9,0.17,7,32.2
924.0,275.0,50.8,994.0,23.5,0.7,4,61.7
407.0,223.0,67.5,2040.0,35.6,0.63,7,23.2
1089.0,99.0,46.5,1495.0,47.5,0.74,5,84.0
420.0,24.0,37.0,1320.0,31.1,0.26,6,85.4
489.0,287.0,37.0,2308.0,30.9,0.49,6,39.3
205.0,285.0,6.6,2283.0,5.4,0.43,8,37.5
69.0,229.0,27.6,2183.0,43.7,0.16,3,41.9
636.0,286.0,29.4,1688.0,40.0,0.41,10,41.7
512.0,196.0,64.9,1618.0,7.7,0.65,2,32.9
689.0,102.0,53.3,2347.0,23.1,0.79,8,42.8
1058.0,67.0,41.7,735.0,32.5,0.66,12,96.4
1189.0,123.0,16.0,761.0,1.8,0.71,5,68.5
980.0,254.0,62.5,1807.0,0.7,0.4,4,29.0
1171.0,110.0,67.5,400.0,39.5,0.76,12,89.6
576.0,277.0,35.7,1734.0,12.4,0.19,11,22.8
1017.0,173.0,52.3,878.0,24.0,0.51,3,79.4
512.0,95.0,19.7,563.0,3.8,0.52,12,57.7
887.0,244.0,10.0,2086.0,43.3,0.34,12,71.4
978.0,201.0,6.6,2362.0,8.7,0.73,9,37.9
757.0,215.0,25.9,2275.0,24.9,0.45,8,50.3
344.0,104.0,7.1,2074.0,24.6,0.47,9,54.2
633.0,27.0,60.6,275.0,20.4,0.25,6,100.0
33.0,89.0,40.9,601.0,16.0,0.39,7,49.5
548.0,230.0,40.2,1270.0,13.2,0.45,8,32.7
612.0,257.0,7.1,564.0,42.9,0.66,9,66.3
675.0,276.0,62.1,993.0,3.6,0.62,10,14.9
924.0,24.0,28.9,254.0,10.4,0.29,4,100.0
758.0,288.0,30.3,1827.0,44.6,0.35,4,59.7
320.0,48.0,16.0,2185.0,11.0,0.54,8,51.4
989.0,189.0,21.4,1341.0,35.5,0.32,6,84.1
298.0,38.0,12.7,2261.0,37.5,0.35,12,95.5
221.0,186.0,22.7,203.0,42.0,0.75,9,65.9
551.0,277.0,41.3,2077.0,4.2,0.7,7,0.0
975.0,72.0,27.0,1363.0,1.5,0.31,8,63.4
1120.0,234.0,32.2,2192.0,34.8,0.21,9,38.6
405.0,205.0,13.1,357.0,39.7,0.29,11,80.3
1071.0,227.0,65.3,781.0,49.2,0.56,11,59.5
416.0,249.0,22.9,1493.0,6.5,0.25,4,45.8
1007.0,32.0,17.2,695.0,37.3,0.4,4,100.0
535.0,266.0,51.2,2344.0,20.0,0.25,10,2.2
156.0,50.0,34.2,1787.0,29.9,0.29,7,50.4
722.0,117.0,21.8,927.0,8.3,0.29,5,76.6
847.0,265.0,53.7,498.0,26.7,0.21,9,70.8
1153.0,291.0,39.5,923.0,21.8,0.23,1,69.1
74.0,98.0,38.0,1776.0,19.5,0.45,7,32.0
38.0,296.0,62.9,1978.0,28.7,0.52,2,6.8
976.0,37.0,33.1,936.0,33.7,0.34,3,100.0
522.0,248.0,45.8,2030.0,21.9,0.68,10,27.1
136.0,296.0,49.1,2118.0,41.4,0.47,6,10.3
330.0,76.0,9.8,1693.0,47.3,0.12,2,92.6
273.0,13.0,57.7,2003.0,46.1,0.5,2,66.2
424.0,41.0,58.4,1213.0,26.2,0.74,4,87.2
610.0,270.0,13.1,2402.0,42.2,0.55,2,57.3
171.0,178.0,65.1,2123.0,44.7,0.28,8,19.1
789.0,49.0,37.2,840.0,39.5,0.16,12,100.0
1057.0,15.0,24.9,640.0,39.7,0.32,12,100.0
1194.0,128.0,58.6,1835.0,28.9,0.61,12,62.5
451.0,27.0,59.9,1989.0,7.0,0.77,6,50.9
390.0,273.0,41.3,1491.0,16.3,0.77,4,37.2
1182.0,256.0,34.1,1168.0,21.0,0.32,3,79.2
739.0,147.0,44.7,1425.0,39.8,0.28,5,74.7
1012.0,272.0,58.9,1647.0,13.9,0.78,12,24.1
781.0,290.0,62.5,948.0,47.4,0.76,1,47.2
936.0,67.0,34.5,691.0,32.4,0.47,5,100.0
1198.0,265.0,45.7,1465.0,1.5,0.24,7,37.9
817.0,100.0,9.4,2031.0,39.8,0.12,12,100.0
798.0,119.0,7.6,293.0,48.5,0.61,11,100.0
373.0,18.0,23.2,348.0,48.8,0.7,8,99.6
743.0,43.0,15.9,2183.0,33.4,0.65,7,76.3
157.0,290.0,45.0,1404.0,27.6,0.66,11,6.0
622.0,170.0,19.8,859.0,20.0,0.1,1,67.2
485.0,276.0,35.7,1067.0,30.3,0.77,10,36.1
174.0,166.0,48.7,1090.0,44.0,0.77,10,24.7
156.0,132.0,56.4,419.0,20.4,0.29,3,76.9
1038.0,93.0,40.2,2445.0,15.4,0.18,11,50.9
1170.0,143.0,36.2,1649.0,44.3,0.68,7,60.5
443.0,60.0,39.2,1719.0,16.9,0.34,10,32.1
150.0,176.0,27.6,2188.0,13.8,0.67,1,11.4
580.0,140.0,19.1,1640.0,21.2,0.76,6,47.9
199.0,137.0,64.5,1133.0,19.4,0.56,2,23.3
757.0,157.0,19.0,2110.0,39.7,0.6,11,40.7
1069.0,94.0,39.9,1982.0,23.4,0.28,6,87.6
142.0,180.0,62.7,482.0,35.3,0.36,10,55.5
202.0,286.0,24.9,1373.0,11.2,0.24,3,37.4
966.0,232.0,19.6,257.0,2.3,0.34,7,59.5
50.0,46.0,54.3,348.0,19.1,0.5,12,69.6
1050.0,274.0,64.3,2257.0,46.6,0.28,12,42.7
1145.0,287.0,21.2,835.0,23.6,0.53,4,71.7
689.0,206.0,57.6,556.0,33.2,0.12,12,64.6
612.0,134.0,20.8,961.0,45.2,0.19,6,89.4
336.0,192.0,38.6,1807.0,33.4,0.5,7,55.6
407.0,181.0,35.3,430.0,48.1,0.78,7,78.1
252.0,177.0,47.9,1360.0,16.7,0.25,11,35.7
774.0,59.0,40.9,1551.0,31.2,0.7,1,58.9
426.0,258.0,6.9,1589.0,18.9,0.51,9,13.2
82.0,109.0,28.1,2162.0,40.7,0.31,10,20.6
5.0,188.0,54.0,1542.0,29.1,0.25,10,18.5
229.0,117.0,31.0,1802.0,49.1,0.75,12,48.4
578.0,36.0,30.7,761.0,24.8,0.1,1,100.0
40.0,204.0,14.7,1871.0,42.6,0.7,3,34.2
245.0,122.0,19.9,1560.0,18.3,0.56,5,47.3
1168.0,187.0,10.9,1881.0,31.2,0.5,12,91.9
970.0,122.0,45.6,2242.0,44.1,0.35,10,49.2
645.0,287.0,27.0,2106.0,42.7,0.64,11,31.6
378.0,29.0,22.6,2298.0,15.4,0.14,8,63.5
872.0,108.0,63.5,2339.0,32.8,0.13,2,67.3
490.0,17.0,59.4,1955.0,38.5,0.55,11,54.9
463.0,76.0,30.0,478.0,42.9,0.33,5,100.0
222.0,240.0,24.9,2480.0,6.7,0.46,7,14.3
671.0,278.0,62.6,1496.0,11.4,0.45,7,42.5
869.0,275.0,41.7,570.0,31.8,0.58,10,54.9
6.0,217.0,67.8,1720.0,8.3,0.41,11,0.0
972.0,251.0,38.4,2411.0,25.9,0.13,1,62.8
1144.0,234.0,65.0,669.0,20.5,0.31,10,54.1
870.0,167.0,56.3,1744.0,28.4,0.43,6,57.7
1016.0,121.0,57.5,1244.0,19.0,0.3,1,64.8
686.0,132.0,33.7,984.0,23.4,0.69,6,64.4
462.0,223.0,28.9,1044.0,26.1,0.49,12,45.6
1013.0,179.0,44.6,2222.0,8.2,0.26,3,49.3
0.0,110.0,22.0,2499.0,37.9,0.35,10,26.2
37.0,175.0,60.8,1676.0,1.3,0.27,5,14.1
1182.0,161.0,38.8,921.0,30.7,0.28,11,80.9
903.0,212.0,31.2,360.0,7.7,0.21,4,83.3
1072.0,173.0,34.4,950.0,23.8,0.38,2,86.2
874.0,75.0,55.6,1815.0,35.3,0.53,5,79.8
575.0,148.0,61.6,1167.0,32.3,0.7,8,54.4
1124.0,117.0,8.2,793.0,39.3,0.52,10,90.4
425.0,69.0,15.7,2154.0,42.8,0.56,1,56.5
374.0,291.0,12.9,331.0,32.6,0.65,4,94.1
742.0,284.0,54.4,1856.0,20.7,0.5,9,26.5
