soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,month,elevation,state,best_crop
0,5.9,30.0,26.5,64.3,3,1317.0,3,13
1,8.4,28.7,188.0,32.6,8,1262.0,0,12
3,6.9,39.1,34.9,30.9,11,40.0,8,14
0,5.2,20.8,152.2,88.4,12,1106.0,4,8
3,5.1,19.5,52.8,45.1,8,1464.0,0,14
0,5.6,11.5,181.5,82.4,1,294.0,6,2
3,5.0,32.7,2.4,83.9,11,1402.0,0,5
1,6.7,30.7,166.5,33.7,7,798.0,6,12
0,4.6,30.8,124.4,48.9,1,433.0,6,4
3,8.2,33.6,131.7,26.2,12,998.0,7,0
0,7.8,35.5,188.2,56.2,3,716.0,1,12
1,7.5,40.5,105.2,87.7,1,577.0,6,4
1,8.0,21.8,106.3,31.8,10,9.0,2,4
2,7.9,33.9,159.0,83.0,8,29.0,9,0
3,7.5,30.5,47.6,53.2,3,739.0,3,12
3,4.8,31.4,1.1,58.9,6,355.0,3,5
1,4.8,40.7,163.1,25.0,8,1111.0,6,0
1,6.0,19.0,152.6,63.3,9,418.0,1,7
3,8.3,14.2,40.2,86.4,2,1401.0,6,1
0,7.6,39.0,185.6,77.1,10,832.0,3,10
0,6.5,12.5,169.5,89.9,3,312.0,4,12
1,7.7,20.1,94.0,74.1,3,639.0,8,4
0,7.5,28.3,175.1,45.4,1,1485.0,2,4
1,8.0,13.6,199.6,63.1,11,779.0,7,1
0,5.4,12.4,24.2,81.0,8,776.0,8,11
3,7.9,34.7,74.4,85.5,3,702.0,0,12
3,6.7,27.8,151.2,32.9,6,1179.0,3,0
0,7.6,25.2,19.2,71.6,2,1082.0,3,2
2,7.8,36.0,198.7,94.6,2,651.0,9,4
2,5.6,34.2,183.7,68.9,5,583.0,0,0
2,5.5,25.8,11.5,24.0,4,1031.0,9,3
0,6.9,36.8,23.1,82.5,7,1484.0,3,13
0,6.2,40.0,20.5,56.8,9,649.0,6,13
1,8.3,39.5,32.4,91.9,1,1398.0,8,2
0,4.8,10.3,57.4,70.7,10,1144.0,3,11
0,5.0,18.6,112.5,47.0,3,176.0,4,12
0,5.4,20.4,137.4,84.3,12,1325.0,0,8
3,6.7,34.6,11.8,83.5,10,418.0,1,14
3,5.9,13.9,26.8,44.6,2,206.0,5,1
1,7.1,23.2,93.5,76.5,3,1440.0,6,12
0,5.0,37.6,90.2,28.4,6,1278.0,0,13
3,6.7,24.3,84.4,68.9,11,1357.0,3,1
1,5.4,10.2,199.2,89.1,9,199.0,9,1
1,5.6,17.2,178.7,81.8,9,721.0,5,1
3,7.5,25.8,136.1,24.6,5,526.0,0,0
1,7.7,21.4,58.0,27.1,1,931.0,3,7
0,5.1,29.6,34.0,79.7,5,769.0,6,14
3,5.4,35.5,92.0,31.4,9,1093.0,7,0
1,4.8,34.7,77.8,24.0,1,752.0,1,2
0,8.3,18.9,41.1,20.6,3,497.0,7,11
0,7.9,27.3,3.1,70.0,8,1181.0,8,10
3,5.0,36.7,197.0,91.7,7,823.0,1,0
1,6.8,13.5,175.8,69.4,6,854.0,9,8
2,4.8,36.9,10.0,26.1,5,1368.0,2,0
0,4.5,24.9,137.6,58.6,10,243.0,6,8
3,8.3,38.9,119.5,78.2,1,1188.0,9,4
3,4.9,28.6,168.8,46.5,2,757.0,2,0
1,5.4,12.0,166.5,78.0,9,763.0,7,1
2,5.5,15.1,74.1,36.4,4,954.0,3,1
3,6.8,12.7,158.5,89.2,7,655.0,4,1
1,7.8,19.7,99.8,25.6,1,1406.0,0,7
2,7.0,13.3,173.8,43.7,4,1214.0,6,1
3,5.8,20.9,34.4,26.9,2,48.0,4,7
3,5.8,39.9,30.9,43.5,4,856.0,9,3
2,7.9,38.5,188.2,82.4,8,438.0,6,0
1,5.7,11.3,111.6,31.5,8,924.0,2,1
2,8.0,11.0,110.2,48.3,7,43.0,1,0
0,7.8,41.3,90.3,85.2,12,374.0,4,8
0,5.3,30.5,50.6,31.5,11,776.0,1,5
2,4.8,15.1,9.0,73.3,3,1360.0,2,1
0,6.8,16.4,155.5,66.6,7,1360.0,6,8
2,7.9,30.9,12.9,43.6,8,647.0,9,0
0,8.0,24.3,195.4,91.2,9,1408.0,6,10
2,5.7,16.1,89.3,42.3,9,1267.0,3,1
0,7.5,33.8,19.7,43.6,9,934.0,6,13
0,7.1,18.0,129.2,32.2,6,159.0,2,5
1,8.2,13.3,136.9,48.7,2,236.0,6,12
1,8.2,34.1,42.3,37.2,3,1022.0,2,3
0,5.4,41.8,142.8,48.2,1,496.0,4,4
3,8.0,15.0,100.2,60.2,1,1340.0,5,11
1,6.0,27.6,55.9,86.2,6,1011.0,9,3
1,6.3,30.9,110.0,72.6,9,1293.0,3,7
3,7.5,14.7,170.9,84.1,7,612.0,4,1
2,7.9,39.9,134.0,29.3,12,1073.0,3,4
2,7.5,24.4,113.3,44.6,4,141.0,5,3
0,5.0,19.7,135.3,82.8,11,1355.0,7,10
2,7.6,34.3,30.1,62.0,6,1193.0,3,3
2,4.8,33.2,17.5,82.6,7,1259.0,5,0
2,8.3,29.6,36.1,28.8,6,180.0,3,0
1,7.4,35.6,41.1,70.1,3,750.0,6,12
3,6.6,29.5,77.0,29.2,6,706.0,0,14
3,7.2,33.9,167.6,28.9,3,342.0,4,12
1,7.5,11.4,181.3,79.9,7,1390.0,0,12
3,7.3,39.5,18.9,26.8,7,1213.0,2,13
2,6.6,27.9,60.3,93.6,12,106.0,8,8
0,5.0,30.3,153.5,64.7,2,95.0,2,4
0,6.8,29.8,127.6,71.3,2,512.0,5,2
1,5.1,24.2,12.5,51.4,10,1265.0,3,1
0,7.3,29.8,90.7,76.6,3,5.0,9,12
3,7.0,37.5,153.3,48.9,3,241.0,7,12
2,4.7,41.6,102.6,56.8,2,812.0,4,4
3,6.2,37.1,109.7,77.7,7,280.0,7,12
3,7.0,15.8,4.0,35.7,12,938.0,4,8
0,7.4,11.7,32.1,38.5,3,1440.0,4,11
3,4.5,12.3,112.6,61.6,4,813.0,0,1
1,7.2,20.0,16.7,84.9,12,189.0,5,1
3,6.6,27.9,115.8,36.4,8,1089.0,6,0
0,7.0,24.6,99.0,45.2,2,215.0,8,12
2,5.5,33.5,194.6,68.1,12,1237.0,0,0
1,6.4,12.1,30.4,83.5,9,278.0,0,1
2,7.4,19.5,172.6,77.2,5,814.0,9,9
1,7.1,32.4,55.2,33.1,8,316.0,9,12
1,5.6,16.8,13.4,74.2,5,1449.0,8,5
3,5.3,35.6,102.3,21.9,12,210.0,8,0
0,5.2,35.1,149.9,91.7,7,409.0,6,12
1,5.2,10.2,100.8,74.8,10,1297.0,0,1
0,7.6,38.4,52.9,85.7,5,161.0,0,13
2,8.0,38.9,65.9,43.5,11,877.0,6,3
2,6.6,26.5,33.6,93.9,10,61.0,4,14
0,5.5,39.0,25.4,38.0,1,327.0,5,13
1,7.8,24.0,198.2,94.6,1,800.0,0,4
2,7.5,36.6,177.2,92.4,5,776.0,0,0
1,6.3,34.6,113.9,48.3,8,1397.0,0,0
3,4.8,41.4,129.8,28.3,11,1265.0,7,4
1,5.5,18.7,120.8,44.5,4,296.0,9,5
1,4.7,34.4,138.6,63.6,8,134.0,5,0
1,6.7,26.3,149.9,20.8,4,1166.0,3,12
1,5.6,25.7,104.1,41.0,3,1045.0,5,12
3,4.6,38.2,81.1,20.8,6,1171.0,2,0
0,7.5,33.9,129.7,72.2,10,753.0,3,4
3,6.5,15.0,98.2,62.1,10,89.0,2,8
2,5.3,22.6,66.8,91.3,6,1319.0,1,3
0,7.9,23.5,67.2,59.1,9,134.0,6,14
1,4.9,24.2,132.3,94.1,1,1358.0,2,4
2,8.1,11.4,35.8,43.6,3,1072.0,3,1
0,4.8,38.4,0.1,81.2,4,392.0,2,13
3,8.2,37.4,94.9,51.9,3,1300.0,3,12
3,6.6,10.5,154.3,49.4,9,203.0,1,1
3,7.8,28.6,37.8,88.9,3,224.0,6,3
1,7.1,18.1,17.5,70.8,7,43.0,2,5
0,4.8,11.5,135.3,21.1,5,879.0,7,1
2,6.6,23.5,164.7,41.6,2,1345.0,7,4
1,7.1,14.9,148.4,78.9,11,814.0,8,1
0,5.0,16.4,1.1,82.0,8,1300.0,8,8
1,8.5,38.9,117.6,85.3,1,983.0,3,4
3,7.5,27.0,174.2,50.9,2,955.0,2,12
2,7.1,16.0,83.3,92.0,2,133.0,4,4
2,8.0,25.1,169.0,27.9,2,1357.0,1,4
1,4.9,10.3,90.3,73.8,7,1289.0,4,0
2,7.8,30.5,25.9,50.7,1,96.0,8,4
2,6.6,23.0,198.9,90.7,10,1435.0,6,4
0,5.3,24.5,7.7,70.5,12,375.0,9,8
2,6.1,25.6,161.7,33.3,8,857.0,6,0
2,4.8,17.7,47.3,26.9,12,74.0,0,1
2,5.2,31.1,34.7,66.5,11,742.0,4,5
1,7.1,29.8,39.7,60.8,11,756.0,8,5
1,7.7,27.1,173.4,25.5,10,951.0,2,10
2,7.0,11.4,28.8,57.5,7,232.0,5,1
2,6.2,33.9,99.2,26.7,10,538.0,8,4
3,6.4,21.7,108.9,22.3,2,1115.0,8,4
1,5.3,33.8,69.1,40.3,10,1173.0,9,4
2,5.7,14.0,105.3,32.3,7,835.0,7,0
3,5.2,40.6,10.5,43.8,12,1490.0,4,1
1,4.9,17.5,156.6,53.7,4,216.0,7,12
3,4.9,26.4,175.3,57.4,3,914.0,8,12
1,7.1,18.3,73.5,65.7,9,331.0,1,7
3,6.1,39.7,129.4,94.3,11,373.0,1,4
0,5.9,16.4,85.1,74.4,2,490.0,9,4
2,7.3,37.9,37.3,44.6,3,708.0,4,12
2,6.0,34.2,92.4,34.9,11,1009.0,9,4
1,7.4,11.5,191.0,50.6,6,1292.0,2,12
0,5.8,17.7,40.0,80.8,2,1388.0,6,8
2,5.1,23.2,123.2,73.7,3,778.0,8,12
3,4.9,23.6,23.7,37.0,9,1342.0,2,5
3,8.0,26.3,55.9,81.9,4,883.0,0,3
0,6.4,24.4,28.9,64.6,12,980.0,9,10
2,7.4,27.9,40.2,34.6,1,108.0,7,4
0,4.7,14.1,132.0,44.4,11,30.0,8,8
0,7.0,34.1,33.8,31.3,1,170.0,7,2
1,7.2,22.2,101.0,91.5,4,907.0,1,3
0,6.7,37.1,118.4,82.6,3,1007.0,8,12
3,7.6,12.7,168.6,53.2,5,1203.0,7,1
2,7.2,36.5,14.7,22.8,7,1011.0,9,0
2,6.3,11.7,1.0,48.2,9,159.0,2,1
1,8.3,23.9,16.3,31.1,3,1409.0,5,12
3,5.8,15.4,126.1,87.1,5,1093.0,8,0
0,6.6,18.3,34.9,40.0,6,41.0,8,5
2,5.4,29.9,139.8,48.3,10,1454.0,8,4
1,6.3,33.5,79.0,49.4,3,426.0,2,4
3,4.8,26.6,56.3,51.7,11,84.0,3,5
1,7.3,34.1,1.4,83.4,7,601.0,6,2
3,7.2,40.7,199.5,65.5,12,188.0,5,4
1,5.2,33.3,16.1,44.7,12,301.0,3,2
3,8.5,31.9,172.1,93.6,5,717.0,8,0
0,4.7,39.5,101.4,46.4,11,1488.0,2,13
0,7.7,23.0,191.2,76.2,10,695.0,2,10
0,4.7,32.6,158.9,68.0,5,828.0,7,13
2,4.9,17.9,53.0,25.8,12,848.0,5,1
0,4.5,20.1,122.2,73.3,10,1302.0,5,10
1,6.3,21.5,98.3,89.7,7,82.0,1,0
2,5.4,17.9,133.0,22.7,4,1330.0,5,0
0,6.5,19.2,150.9,69.4,4,593.0,9,10
1,8.4,19.3,174.9,26.1,10,1402.0,9,11
3,5.2,14.9,146.6,54.5,10,877.0,5,1
2,5.2,21.1,36.0,69.1,5,750.0,7,9
2,7.4,23.9,139.3,68.2,2,1098.0,9,4
2,8.1,33.4,137.8,89.4,8,71.0,7,0
0,5.0,41.1,161.0,45.7,12,136.0,1,4
3,7.8,36.2,178.1,32.8,6,1469.0,6,0
1,6.4,13.1,140.1,67.5,2,1431.0,4,12
2,4.9,36.0,187.0,69.4,6,60.0,1,0
3,5.5,21.8,152.3,20.6,12,115.0,8,0
3,8.3,33.4,121.0,55.6,7,336.0,3,0
3,6.9,19.8,130.1,21.9,10,903.0,5,7
1,8.0,25.2,54.0,34.4,9,1140.0,7,10
3,5.1,10.3,86.5,61.5,11,963.0,4,1
2,4.8,35.0,177.0,69.3,11,1031.0,1,0
0,7.3,39.0,114.7,35.7,10,1428.0,5,13
2,7.9,29.9,46.6,41.0,4,1102.0,4,3
1,6.5,39.4,96.0,74.9,9,1386.0,8,7
0,7.7,28.4,130.3,57.9,5,908.0,1,2
3,6.0,24.5,35.1,46.9,9,516.0,0,11
3,5.9,18.1,121.6,52.9,6,1421.0,1,5
3,6.8,41.5,23.3,29.2,10,1004.0,5,1
0,6.5,16.3,198.6,27.1,9,681.0,8,10
3,6.7,17.6,154.4,79.4,12,369.0,6,4
3,6.7,29.1,127.1,40.4,10,534.0,3,4
1,5.1,13.9,31.9,36.5,1,1378.0,8,1
0,5.5,21.6,44.1,50.9,5,777.0,9,14
0,8.4,32.2,104.9,61.5,6,217.0,3,12
0,7.7,35.7,155.9,55.0,3,1079.0,7,12
2,5.9,23.0,183.1,68.3,8,1155.0,4,0
2,6.0,20.0,74.6,55.6,9,1102.0,7,14
2,6.3,41.0,68.9,22.5,11,506.0,4,1
2,6.6,36.9,144.0,55.5,1,53.0,0,4
0,7.7,28.3,83.3,51.1,5,567.0,9,3
2,5.8,11.6,171.0,24.9,12,1398.0,5,1
1,6.4,41.1,32.9,71.6,12,450.0,3,4
2,5.7,27.5,68.8,75.8,4,542.0,5,3
2,8.5,11.7,6.6,26.8,7,658.0,6,1
3,6.6,35.0,172.9,75.0,12,694.0,1,0
1,4.7,26.2,40.5,47.7,5,29.0,5,5
1,4.8,12.9,87.5,42.3,5,944.0,3,1
3,5.9,10.4,79.6,25.3,11,947.0,9,11
1,4.8,37.4,163.0,67.9,5,1080.0,1,12
0,6.3,35.1,162.9,93.8,8,1417.0,8,12
2,5.4,41.8,116.5,62.3,9,780.0,2,0
2,6.9,20.5,61.5,94.0,11,799.0,2,11
1,7.5,21.6,8.0,45.0,7,1233.0,3,5
2,5.1,34.8,68.8,25.4,1,249.0,3,4
3,8.1,11.0,36.4,88.3,7,816.0,7,11
2,6.8,28.2,7.1,21.6,11,1014.0,5,10
1,7.4,11.2,100.9,56.2,8,85.0,1,12
2,5.4,10.5,48.2,91.6,5,253.0,7,1
2,7.2,41.5,109.1,92.6,6,650.0,9,0
1,4.5,14.7,62.3,40.8,11,1152.0,4,1
1,6.1,35.2,165.7,33.3,4,30.0,9,4
3,6.8,13.0,116.0,59.7,4,932.0,4,1
0,6.8,24.8,62.0,70.9,6,222.0,9,5
1,8.2,39.1,103.9,57.5,8,1358.0,4,12
3,4.6,21.6,109.9,28.5,8,261.0,7,0
3,7.3,20.8,133.5,39.7,7,1215.0,6,0
1,7.5,27.6,179.0,62.6,3,1451.0,8,12
3,7.0,15.3,40.6,94.5,10,416.0,0,1
1,8.2,17.0,68.8,54.9,1,726.0,9,1
1,4.9,25.5,193.3,61.0,5,914.0,9,0
1,8.2,34.7,27.2,45.4,8,460.0,6,13
1,8.3,15.8,70.7,62.3,5,597.0,4,9
3,6.2,32.7,123.7,33.3,5,565.0,3,0
0,7.1,21.8,33.1,24.9,3,125.0,2,11
3,6.0,16.9,141.1,89.4,6,758.0,4,0
2,6.1,31.2,10.5,62.3,4,980.0,2,3
2,7.3,36.3,153.7,66.6,4,901.0,3,12
3,5.9,36.2,45.2,73.6,2,1121.0,7,2
2,7.6,30.6,170.0,58.8,5,1294.0,4,3
1,4.6,23.9,180.0,67.6,10,1380.0,3,4
3,6.0,14.1,65.1,27.7,7,498.0,4,7
2,5.2,25.9,29.9,31.5,5,584.0,5,14
2,6.4,23.2,157.6,80.3,2,355.0,4,4
3,7.2,39.6,199.0,23.2,6,63.0,1,0
1,5.2,38.6,153.0,56.7,12,1118.0,3,4
3,7.3,37.3,164.8,27.1,3,275.0,0,12
1,5.1,18.8,103.3,23.3,8,1301.0,7,7
3,4.8,11.2,166.1,89.4,2,528.0,1,1
0,6.6,32.0,170.9,73.3,6,1426.0,7,13
1,4.7,25.7,122.8,49.9,4,772.0,5,12
2,6.4,18.6,170.1,40.0,4,194.0,7,0
0,6.1,37.9,170.5,52.9,3,252.0,0,12
0,7.3,18.1,136.7,64.9,10,1043.0,3,10
0,7.4,23.2,30.2,20.3,2,311.0,9,4
0,4.8,21.0,160.4,26.7,3,1302.0,0,0
1,5.6,27.6,168.3,85.4,5,1397.0,0,0
3,5.2,10.5,189.0,84.5,8,782.0,3,1
3,5.8,37.7,148.9,78.8,3,57.0,0,12
2,7.8,12.3,54.3,70.1,8,1164.0,4,1
0,5.0,30.0,4.9,48.7,7,119.0,0,13
3,5.6,11.9,142.1,83.4,2,659.0,4,1
0,4.7,12.2,137.8,90.7,4,4.0,1,11
2,5.0,23.4,85.4,31.4,3,349.0,4,0
1,5.1,17.3,116.5,52.8,4,1337.0,5,3
2,5.2,28.5,91.5,49.0,5,1011.0,2,3
3,7.3,37.9,12.2,60.4,2,158.0,0,4
0,7.8,38.0,52.6,42.8,4,1119.0,3,3
3,6.9,33.0,71.0,48.3,11,160.0,4,4
3,7.4,13.5,41.0,22.5,8,1017.0,3,1
0,5.7,30.1,67.7,56.2,9,871.0,9,14
3,7.2,25.8,104.4,82.7,10,471.0,1,4
2,8.2,16.7,146.6,35.8,10,62.0,4,4
3,7.2,27.4,172.8,28.0,8,764.0,4,0
2,4.6,40.2,29.5,78.0,6,148.0,7,0
1,8.5,10.2,127.0,33.2,8,427.0,5,1
3,4.8,19.2,136.5,47.2,10,814.0,9,1
1,5.8,40.8,119.8,84.6,2,925.0,1,4
1,5.4,29.6,182.6,48.7,8,1287.0,6,12
1,6.1,19.7,84.7,63.6,11,470.0,0,8
0,5.8,29.9,181.5,81.1,12,760.0,3,8
3,6.1,24.8,78.8,30.6,3,469.0,4,12
3,7.2,34.4,149.4,43.5,5,1305.0,9,12
1,5.6,22.4,121.4,42.9,5,783.0,3,9
1,4.6,23.7,121.8,57.1,7,673.0,4,5
3,5.2,35.3,149.7,60.5,1,711.0,4,4
3,8.1,20.9,27.3,93.7,2,1.0,2,4
0,5.5,31.8,125.5,67.9,12,797.0,3,5
1,7.0,25.7,118.2,53.1,8,1452.0,6,7
2,8.0,27.2,110.7,94.4,4,1169.0,1,3
0,6.6,36.7,143.1,52.2,7,1361.0,4,13
3,6.0,16.4,42.2,56.1,9,783.0,8,1
2,7.0,25.0,123.6,90.3,2,528.0,3,4
1,6.8,14.8,152.2,21.4,3,722.0,7,1
2,5.1,13.6,42.7,49.2,10,816.0,0,1
0,8.4,30.8,162.7,41.5,8,792.0,8,13
2,5.2,33.8,35.0,80.2,7,1087.0,3,0
2,6.4,23.6,22.2,71.4,7,214.0,1,0
3,8.0,37.8,77.8,39.5,7,215.0,3,12
3,6.5,31.7,49.1,80.9,3,1203.0,6,12
3,4.9,29.2,136.1,89.2,9,1067.0,8,0
2,5.9,17.8,151.4,67.9,3,1122.0,8,12
3,4.6,16.8,48.3,28.5,3,894.0,6,10
2,4.9,28.0,141.7,90.8,5,599.0,8,0
1,6.6,25.6,27.0,25.2,11,1247.0,7,10
3,6.2,12.2,79.5,26.2,9,1042.0,6,1
3,7.0,36.7,109.2,51.6,4,528.0,4,3
3,7.6,22.8,132.2,30.3,11,937.0,1,10
2,4.6,21.5,4.9,92.9,2,353.0,1,0
2,7.3,15.4,81.9,50.2,5,829.0,5,9
0,4.7,19.4,45.9,86.0,6,734.0,9,8
0,6.5,34.0,149.8,66.4,1,896.0,4,2
3,7.2,21.4,176.9,44.4,12,415.0,8,4
1,7.5,11.8,9.5,55.6,3,1395.0,4,1
0,7.2,32.6,63.3,60.6,3,494.0,7,12
2,5.4,36.0,165.4,23.6,2,751.0,4,12
2,7.2,31.3,9.9,50.0,7,1407.0,7,5
3,4.5,37.8,6.9,30.0,11,286.0,2,4
2,5.5,10.7,147.5,69.0,1,1294.0,7,4
2,6.4,33.5,136.0,70.6,1,1403.0,4,4
1,5.0,14.6,159.2,86.8,3,365.0,3,12
0,7.9,31.3,168.0,72.3,2,1321.0,0,12
0,8.4,14.9,38.1,20.8,8,759.0,3,11
3,4.8,30.5,136.3,21.2,8,49.0,9,0
1,8.4,30.2,54.5,64.7,1,191.0,6,4
1,5.7,36.1,173.2,46.1,4,279.0,3,12
3,6.1,10.2,40.1,61.4,3,471.0,7,11
1,5.0,22.0,38.3,34.3,9,1400.0,3,5
3,7.3,40.8,105.4,41.2,4,126.0,3,12
3,6.9,32.0,141.0,73.7,4,1075.0,9,12
0,7.2,32.7,26.5,24.1,4,566.0,6,13
3,7.5,29.2,63.9,60.1,3,1146.0,7,12
1,5.7,21.7,83.2,67.5,3,1039.0,4,4
3,4.5,31.7,81.1,53.5,11,644.0,1,0
3,5.8,32.6,18.0,38.2,11,1270.0,6,5
1,8.4,37.3,14.2,93.4,11,570.0,0,13
0,5.5,40.3,23.9,64.0,1,465.0,1,2
3,7.3,22.7,24.8,80.5,11,949.0,8,1
3,5.6,21.2,69.8,37.0,5,1236.0,5,9
2,5.0,38.5,133.6,21.7,4,818.0,0,0
1,7.5,19.5,50.8,66.0,2,1375.0,5,11
1,5.2,13.7,149.7,30.7,7,1128.0,9,5
2,6.2,33.2,54.5,79.6,11,1095.0,3,4
3,8.3,40.2,48.3,75.5,7,121.0,2,0
2,6.6,27.2,37.6,70.9,6,25.0,6,3
1,8.0,16.4,115.7,46.7,9,553.0,2,10
1,7.8,22.7,51.2,53.5,4,920.0,6,3
1,7.1,15.6,58.2,30.1,8,958.0,5,1
2,7.7,31.8,162.0,36.9,12,1275.0,7,0
2,7.0,22.7,61.8,26.4,5,1174.0,5,9
2,4.6,11.3,75.3,34.3,6,523.0,8,0
3,8.1,24.2,81.0,91.5,8,1360.0,9,0
2,6.6,13.5,86.8,65.1,6,866.0,1,3
1,6.3,21.0,33.1,63.1,3,304.0,3,4
2,6.1,32.4,6.2,33.2,2,875.0,1,4
0,5.1,33.1,153.6,52.2,10,1131.0,2,10
1,6.1,13.2,91.0,89.6,12,721.0,7,11
1,6.5,30.4,87.9,21.5,6,334.0,3,0
0,7.9,11.2,3.4,52.4,4,214.0,9,11
2,7.7,31.3,3.8,91.0,6,1489.0,5,3
3,5.2,39.1,144.6,44.9,9,108.0,1,4
0,7.3,23.0,183.5,37.1,5,889.0,4,12
3,6.7,26.5,35.6,59.9,2,1173.0,3,2
3,7.0,23.0,122.6,30.5,6,1202.0,3,0
2,5.6,16.4,132.2,78.0,11,1401.0,6,1
2,8.4,25.4,28.9,64.6,10,1120.0,7,10
3,5.1,36.2,53.1,25.5,2,567.0,7,4
3,6.4,21.1,28.6,35.5,12,1268.0,7,8
2,6.6,15.1,176.7,77.6,7,236.0,5,0
0,5.2,22.4,152.1,65.2,10,832.0,8,11
3,8.3,19.9,56.7,92.0,12,879.0,6,11
0,5.2,20.8,153.2,35.4,2,380.0,9,4
1,5.6,17.4,104.9,45.7,5,1227.0,8,9
1,4.5,29.6,99.4,85.7,8,739.0,8,7
0,5.5,10.3,126.9,37.3,1,1124.0,4,11
3,8.4,37.1,45.3,49.5,4,1404.0,8,3
0,5.0,13.5,160.7,46.7,11,325.0,6,8
3,6.6,41.1,123.8,27.1,12,222.0,8,4
3,5.1,31.5,170.6,88.5,7,1334.0,0,0
0,7.5,22.1,194.5,67.6,3,235.0,7,12
3,5.2,18.6,70.1,76.7,1,825.0,4,7
0,5.7,39.3,162.5,84.6,7,20.0,5,13
1,4.5,34.4,160.5,74.6,6,1131.0,8,12
3,8.3,32.8,32.0,40.7,8,638.0,1,13
1,6.5,15.7,50.7,41.6,10,1480.0,9,1
0,7.5,31.3,117.2,73.2,3,1000.0,0,12
1,7.6,20.4,124.0,58.1,8,611.0,7,0
3,5.4,31.9,59.6,91.5,6,587.0,2,0
0,7.5,19.1,189.2,65.1,8,264.0,4,5
2,7.9,27.6,52.5,62.6,10,1286.0,7,10
1,7.3,30.4,199.5,49.4,11,610.0,4,5
0,8.1,24.2,188.9,69.7,3,979.0,8,12
1,6.7,35.1,84.0,87.8,11,893.0,6,4
0,5.7,36.6,190.1,85.9,2,883.0,1,4
3,5.7,26.5,35.9,24.8,10,229.0,7,5
2,4.7,11.6,98.3,56.1,6,845.0,0,0
1,6.2,31.6,123.3,48.0,4,731.0,7,12
3,5.6,12.9,90.8,67.4,1,1139.0,3,1
1,7.5,37.6,121.0,86.4,2,662.0,5,12
0,7.7,30.2,40.2,93.3,12,827.0,2,2
3,5.1,25.8,175.3,65.8,9,1133.0,5,4
2,7.3,12.4,9.5,27.0,6,891.0,9,1
2,7.3,17.0,4.6,60.2,5,1390.0,6,10
2,6.9,36.3,143.2,26.7,3,708.0,5,12
2,8.1,40.7,68.5,36.6,4,798.0,0,3
0,6.6,33.2,107.9,62.1,2,1399.0,7,12
2,7.7,34.0,147.0,30.6,2,104.0,0,4
1,6.2,25.5,76.2,37.9,2,170.0,0,4
3,5.0,19.6,181.3,88.7,6,1447.0,2,0
2,7.7,28.2,2.8,35.9,1,1229.0,5,2
1,8.3,15.3,35.7,31.4,7,1377.0,0,5
3,4.7,38.6,158.4,58.4,7,1469.0,1,0
1,5.3,19.1,43.0,23.3,11,248.0,5,5
1,8.2,20.9,105.7,88.3,7,933.0,3,0
0,4.6,14.7,68.4,82.7,4,526.0,3,1
0,6.1,17.2,82.9,79.7,5,979.0,9,9
2,5.2,18.7,58.9,78.6,9,975.0,4,1
3,7.7,15.3,50.8,73.5,11,282.0,5,10
3,5.4,29.3,147.9,45.6,7,442.0,5,0
1,7.8,18.3,110.6,39.7,1,864.0,7,7
0,5.2,14.5,92.4,90.3,1,1259.0,9,7
1,4.9,28.1,123.9,45.3,12,79.0,6,0
1,8.3,20.6,33.5,91.7,5,165.0,7,9
1,4.7,18.4,148.2,35.8,3,391.0,1,12
3,8.3,26.1,121.4,85.2,10,779.0,8,4
0,5.0,38.2,108.4,72.3,2,392.0,7,2
0,6.4,36.7,194.4,20.8,11,765.0,8,4
2,5.8,22.8,23.5,79.0,10,511.0,2,5
2,4.5,25.4,2.2,20.5,5,281.0,0,9
0,5.1,25.6,32.8,39.2,5,412.0,8,13
0,6.2,31.8,176.1,40.7,10,1052.0,7,14
1,5.4,24.7,115.9,32.3,8,693.0,2,7
0,4.6,39.3,18.2,20.9,2,1136.0,4,13
2,5.3,16.5,50.1,77.7,11,1138.0,2,1
0,8.1,14.1,56.7,28.7,3,1271.0,1,11
3,4.8,24.8,71.3,59.9,10,240.0,0,5
0,5.5,34.3,61.9,90.8,10,669.0,6,14
1,5.3,31.8,127.7,65.4,11,581.0,3,4
1,5.3,38.6,92.6,26.1,12,1054.0,7,4
0,8.2,25.3,136.6,64.8,3,313.0,7,12
0,6.0,11.8,81.4,84.8,5,985.0,9,11
3,7.3,11.6,161.5,85.6,11,214.0,1,11
1,5.0,25.8,133.2,75.4,2,1391.0,8,4
2,5.0,30.1,115.6,82.8,4,200.0,6,3
0,7.5,38.9,22.4,68.4,10,1123.0,8,13
2,6.9,41.7,8.3,30.6,10,212.0,9,4
0,6.5,19.0,99.7,60.4,4,973.0,8,7
1,8.3,22.5,86.9,65.1,2,415.0,7,4
1,6.6,40.5,3.0,29.5,5,399.0,6,8
1,6.7,38.0,85.6,22.6,6,1252.0,9,12
1,6.5,13.4,182.0,33.7,7,76.0,3,0
0,6.8,17.0,115.2,92.2,4,62.0,0,3
0,5.5,27.0,57.7,72.9,1,1045.0,2,2
0,6.9,40.1,169.3,43.7,4,366.0,0,12
0,7.4,32.4,122.1,66.6,6,628.0,0,13
0,5.3,17.6,149.0,81.9,11,763.0,5,10
2,6.5,19.8,94.8,61.1,4,229.0,2,3
