crop,soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,area_acres,elevation,state,month,yield_per_acre
10,3,8.0,39.7,50.7,48.3,11.4,1249.0,3,11,0.15
7,0,5.3,35.7,185.8,52.8,18.5,21.0,4,10,1.96
12,0,5.1,29.0,178.2,29.2,11.6,785.0,5,10,2.52
13,2,5.3,21.7,1.8,45.6,13.9,976.0,7,1,0.1
10,2,7.9,34.6,182.5,83.0,1.9,535.0,4,2,0.1
6,3,7.0,30.5,55.3,25.3,17.9,510.0,7,7,0.66
14,0,5.3,33.9,52.5,78.7,4.6,1316.0,1,11,0.74
10,3,4.6,12.4,184.9,66.5,16.4,551.0,9,5,0.1
3,3,4.5,39.0,74.3,48.7,6.3,109.0,8,12,0.11
14,2,5.0,41.4,24.0,25.4,8.8,968.0,2,1,0.1
13,3,7.6,11.9,89.6,79.6,3.0,332.0,4,12,0.1
8,3,5.5,37.7,174.0,85.3,8.9,753.0,2,7,1.06
12,0,8.2,14.2,68.1,66.4,19.9,635.0,6,8,4.05
0,3,7.2,35.1,15.6,46.4,1.0,56.0,6,7,1.31
10,2,7.0,17.1,50.7,69.8,12.3,683.0,9,5,0.12
11,2,6.2,33.2,59.2,35.2,18.7,74.0,0,3,0.1
8,0,8.3,40.6,95.4,49.3,13.5,1339.0,1,10,0.93
9,2,6.3,20.3,35.9,72.9,7.7,1154.0,8,7,1.65
9,1,7.1,29.0,25.5,73.8,8.0,308.0,0,2,0.81
9,0,6.0,14.8,24.0,68.3,13.8,1494.0,4,6,0.6
2,3,4.5,23.6,193.6,30.7,3.6,352.0,3,8,0.16
7,1,7.1,34.2,175.1,94.1,6.5,302.0,9,7,3.2
5,2,8.1,34.8,55.6,33.2,5.7,1374.0,8,5,0.77
2,1,7.4,19.1,7.3,85.5,2.7,235.0,6,8,0.15
11,1,7.3,10.3,132.1,42.0,16.6,301.0,3,2,0.14
2,3,7.4,33.7,110.8,69.6,19.8,1490.0,2,3,0.26
10,0,7.1,31.1,95.5,49.1,7.2,664.0,5,1,0.11
6,1,6.5,38.5,11.7,59.0,19.1,1250.0,7,12,0.11
11,2,7.0,27.4,187.6,87.4,10.1,96.0,2,10,0.2
10,2,5.1,30.2,130.8,36.1,10.2,1358.0,8,4,0.1
0,3,5.1,26.4,4.6,40.1,12.7,363.0,0,4,0.52
3,0,5.2,19.8,130.9,85.3,12.9,1369.0,2,2,0.11
0,3,6.2,33.5,47.2,22.1,10.2,537.0,3,4,1.34
7,0,7.6,28.6,163.0,52.8,8.6,1093.0,5,6,3.97
11,3,7.7,30.4,119.7,48.7,15.7,390.0,6,8,0.1
3,1,7.0,20.3,162.1,32.7,16.4,681.0,2,1,0.17
9,0,7.1,31.0,164.4,77.6,8.3,1068.0,8,9,0.41
4,1,5.7,34.0,65.9,70.9,2.9,630.0,4,9,17.4
13,3,8.3,28.9,30.6,54.6,17.7,1091.0,8,6,0.42
14,3,4.9,40.3,177.1,34.4,11.2,1388.0,9,11,0.11
4,2,7.1,15.0,152.2,82.3,6.6,84.0,1,2,7.43
0,1,6.2,30.7,127.2,70.9,12.5,359.0,1,8,0.88
3,0,7.9,33.8,146.8,81.0,5.2,89.0,4,5,0.32
3,1,7.1,10.7,6.5,52.7,8.8,1015.0,1,12,0.1
5,0,8.2,35.1,31.4,37.0,9.1,711.0,7,11,1.42
14,2,6.1,18.8,104.9,57.8,10.4,281.0,1,3,0.26
10,1,5.9,36.9,48.1,22.2,8.2,200.0,7,5,0.1
3,1,8.0,16.4,124.8,90.5,18.2,304.0,4,2,0.15
4,2,6.9,36.6,109.2,23.8,17.9,1335.0,6,11,18.58
10,1,7.1,35.1,163.6,75.6,15.0,1426.0,9,2,0.1
13,3,7.4,35.0,93.5,26.4,7.4,511.0,3,2,0.13
3,1,6.9,20.7,55.7,46.3,18.0,856.0,3,9,0.29
1,2,7.8,36.4,159.8,55.5,18.2,936.0,3,7,0.19
14,2,5.6,25.8,20.6,67.0,10.4,458.0,1,11,0.44
5,3,7.7,40.4,49.4,38.2,11.6,244.0,0,6,0.76
14,2,7.2,21.1,105.3,89.3,4.7,947.0,6,8,0.31
4,0,5.2,16.8,173.1,67.3,1.2,184.0,3,5,3.92
7,0,8.1,17.8,43.1,23.5,8.9,695.0,2,5,2.9
10,2,6.1,14.5,81.8,67.0,2.5,840.0,0,6,0.1
8,0,6.4,16.0,97.2,58.6,16.4,97.0,6,8,1.72
5,3,4.9,17.5,185.7,85.6,3.1,557.0,2,2,0.31
10,2,6.9,32.1,136.1,25.5,2.2,942.0,5,10,0.21
10,3,6.0,33.7,19.2,55.4,16.9,959.0,2,7,0.2
1,0,5.7,17.4,162.7,26.7,7.9,231.0,1,1,0.34
0,0,7.5,23.9,39.3,47.7,1.8,469.0,4,2,0.91
5,3,6.8,33.7,52.1,39.3,3.7,949.0,6,1,0.86
12,0,8.4,24.5,164.7,55.6,4.9,772.0,3,3,6.84
1,2,6.9,16.7,75.6,45.5,4.3,322.0,5,11,0.92
11,2,5.3,29.8,131.6,64.9,18.6,946.0,4,7,0.1
7,3,5.8,40.4,125.0,81.8,8.7,315.0,1,10,1.96
14,2,6.4,13.4,6.9,53.6,16.9,1343.0,6,3,0.21
8,1,5.2,27.8,145.9,31.6,1.8,461.0,3,7,2.16
0,1,5.9,36.2,112.2,47.5,17.3,986.0,4,11,0.58
5,0,7.3,11.8,2.5,29.9,14.1,1367.0,5,12,0.41
4,0,4.9,10.4,198.8,92.2,7.7,775.0,9,5,1.41
9,3,8.2,35.1,178.4,78.3,11.9,1415.0,9,9,0.3
11,3,4.8,26.0,178.9,42.9,2.0,1232.0,5,5,0.1
9,1,7.5,11.1,93.0,84.6,14.5,1263.0,9,2,0.4
9,0,7.0,36.1,128.3,29.3,12.5,1362.0,4,7,0.5
5,0,6.0,15.4,149.6,59.6,7.0,123.0,6,9,0.71
6,0,6.3,24.0,114.7,40.8,18.3,521.0,0,12,0.19
4,1,4.7,31.5,123.0,63.5,15.3,1492.0,8,6,5.32
8,0,8.4,10.1,12.9,78.8,4.4,313.0,8,8,1.02
2,0,5.9,34.8,5.3,71.7,7.2,842.0,2,11,0.22
13,3,5.1,17.6,90.1,61.9,15.7,628.0,6,4,0.1
6,3,5.7,29.0,96.8,91.3,11.8,442.0,6,8,0.27
1,2,7.7,14.8,131.6,48.7,15.5,104.0,4,11,0.7
13,2,5.4,41.4,199.6,94.6,19.8,845.0,9,4,0.1
10,1,5.9,41.7,135.5,71.6,12.2,926.0,3,4,0.1
5,1,8.1,13.3,99.3,83.4,12.0,583.0,1,4,0.34
2,2,5.6,32.9,6.7,74.3,10.1,443.0,5,3,0.26
0,2,6.7,39.1,191.0,30.4,1.7,1091.0,5,11,0.51
4,3,5.8,21.7,198.5,79.3,0.7,215.0,7,1,10.38
9,0,4.5,12.1,183.0,75.8,6.7,1007.0,5,5,0.22
13,1,7.8,21.7,64.5,76.1,6.7,908.0,1,9,0.1
10,3,7.6,28.6,146.3,66.1,14.6,781.0,7,4,0.12
6,0,7.5,38.7,112.9,73.2,2.9,1135.0,2,12,0.1
11,3,6.9,33.9,27.5,33.8,3.9,862.0,1,1,0.13
14,0,4.9,33.1,198.5,61.1,18.6,840.0,2,6,0.29
12,0,4.9,29.0,154.9,33.8,9.0,952.0,6,1,3.92
12,0,4.8,37.6,182.7,46.7,10.5,1119.0,9,6,2.82
6,0,7.0,17.6,36.9,20.9,6.6,1441.0,6,8,0.54
10,0,7.4,41.9,103.3,22.1,4.9,57.0,2,12,0.12
1,2,6.4,25.6,188.7,58.7,4.1,399.0,1,9,0.52
12,1,7.2,16.5,116.7,37.2,14.6,591.0,7,5,6.07
9,2,5.3,13.0,114.6,87.0,8.9,294.0,7,9,0.18
5,3,6.6,41.5,155.3,80.4,11.5,192.0,3,2,0.26
8,2,6.6,38.3,111.8,56.8,18.8,98.0,5,8,0.71
8,0,8.0,13.4,2.3,36.3,14.9,903.0,2,9,1.51
9,2,6.5,16.4,75.9,62.7,5.8,1475.0,4,9,0.51
7,3,6.6,33.3,171.8,47.1,1.7,505.0,1,3,1.93
1,0,6.0,30.4,176.1,60.6,12.5,930.0,5,1,0.19
13,1,6.9,12.1,199.5,63.0,4.3,1069.0,4,8,0.11
2,3,8.4,36.6,101.2,43.2,0.7,567.0,4,4,0.1
13,0,7.8,32.9,82.8,68.9,6.5,640.0,3,5,0.19
0,2,7.1,21.8,78.8,62.3,12.1,518.0,6,2,1.23
9,0,4.9,10.2,95.3,39.3,14.0,737.0,4,12,0.24
3,2,7.6,12.6,84.8,22.0,17.5,1478.0,0,3,0.16
3,0,7.7,25.1,103.4,59.8,6.6,255.0,6,7,0.28
12,1,7.1,13.4,77.5,77.1,7.9,559.0,6,2,7.07
2,3,7.6,27.5,149.2,30.0,7.8,1216.0,8,11,0.19
0,2,8.3,34.9,171.1,43.1,19.6,857.0,8,12,0.57
14,3,7.2,30.8,57.9,35.7,17.8,1070.0,3,8,0.55
5,1,6.7,40.4,7.6,92.9,8.2,243.0,4,2,0.3
5,0,8.3,35.6,128.3,54.9,19.6,1206.0,6,4,0.35
13,3,8.0,15.6,39.2,58.1,1.6,48.0,7,1,0.1
9,3,4.8,17.6,116.6,87.8,15.3,1028.0,3,3,0.29
0,2,6.1,11.5,34.9,82.5,15.9,1492.0,3,2,0.52
10,1,8.3,13.2,168.1,69.2,18.0,158.0,3,8,0.1
0,0,7.9,12.3,194.3,63.6,8.7,1092.0,8,1,0.2
14,3,5.3,15.8,110.7,75.0,10.0,324.0,1,10,0.39
9,3,4.5,33.3,52.0,59.0,11.3,683.0,2,3,0.49
8,0,7.3,38.8,67.4,52.6,12.6,951.0,7,1,1.11
12,1,7.1,12.2,143.3,65.6,3.9,781.0,2,1,4.4
4,0,5.8,14.2,154.6,35.4,18.6,114.0,6,1,4.33
5,3,5.1,39.8,140.8,77.1,14.2,449.0,8,5,0.33
0,2,7.8,15.3,51.2,51.5,8.3,509.0,2,3,0.91
4,2,5.9,34.3,157.2,57.3,12.7,447.0,5,7,6.11
9,0,6.4,37.5,161.2,34.9,10.4,1205.0,6,5,0.62
12,3,8.1,28.1,60.5,21.4,6.3,329.0,8,5,8.59
3,0,6.8,20.5,198.6,83.7,18.6,343.0,3,5,0.23
4,1,5.8,39.1,155.1,48.5,6.1,501.0,0,6,4.33
0,3,7.3,28.2,158.1,62.9,3.9,567.0,6,12,0.59
14,2,8.2,29.3,118.6,27.6,13.3,901.0,1,9,0.27
1,1,4.7,27.3,16.0,68.2,18.0,576.0,7,3,0.31
1,2,7.4,16.7,78.7,44.0,13.9,919.0,4,1,0.42
2,3,4.8,33.9,165.8,48.9,13.0,173.0,7,8,0.2
2,3,7.0,18.9,69.3,52.2,18.6,887.0,0,7,0.37
0,1,4.7,22.7,93.8,43.1,2.4,48.0,3,8,1.18
1,2,7.8,25.5,130.6,92.2,0.7,232.0,4,5,0.27
12,2,5.9,36.6,31.0,57.2,18.6,455.0,7,5,4.22
10,0,5.1,20.7,98.1,53.5,2.6,177.0,6,2,0.12
14,1,4.6,30.7,13.9,75.0,19.8,1196.0,3,10,0.29
2,3,8.3,22.3,13.4,71.1,17.8,298.0,5,3,0.13
14,2,7.6,11.8,12.1,92.8,5.1,1175.0,1,10,0.2
6,0,5.6,20.1,127.2,79.2,12.8,876.0,3,8,0.25
11,2,7.4,31.5,109.9,49.5,16.0,921.0,1,8,0.1
12,1,7.1,35.6,176.7,23.1,3.2,1351.0,6,2,7.04
8,2,6.0,35.4,36.5,31.6,11.0,1341.0,9,1,2.37
12,1,5.6,18.7,190.2,30.2,1.3,1190.0,9,2,4.83
7,1,7.7,29.0,44.9,35.0,4.7,1464.0,4,2,6.51
7,0,4.8,31.9,68.7,26.8,9.1,402.0,4,6,2.68
10,3,7.2,41.3,121.6,48.4,14.1,1088.0,4,8,0.1
12,1,7.7,31.7,28.4,90.2,3.9,266.0,0,3,6.29
4,0,5.2,20.7,143.3,29.6,15.6,1222.0,8,8,4.29
7,0,4.7,37.1,101.0,77.9,3.4,46.0,1,11,1.02
11,3,8.4,23.2,7.2,60.8,3.9,653.0,7,4,0.11
12,1,5.2,36.9,154.7,53.4,3.9,613.0,1,6,9.24
12,3,5.8,13.2,20.3,77.2,11.5,577.0,0,7,2.88
5,0,6.2,14.1,102.4,73.3,3.7,63.0,9,6,0.88
0,3,7.8,21.1,107.3,90.8,16.5,754.0,8,9,0.78
2,0,4.7,22.7,174.5,57.1,1.6,1424.0,1,10,0.11
2,2,5.7,16.9,154.0,25.9,1.3,416.0,0,5,0.12
13,2,8.1,22.8,138.2,46.6,2.9,871.0,8,3,0.1
11,1,5.5,12.4,141.1,28.2,10.6,1334.0,5,1,0.11
14,1,5.3,36.3,163.1,65.1,16.6,143.0,5,12,0.21
10,1,6.5,40.5,63.9,82.3,7.9,741.0,2,7,0.1
11,0,7.4,41.4,53.8,40.3,15.0,354.0,6,3,0.1
11,0,5.6,10.6,125.0,68.4,1.0,967.0,2,11,0.24
1,0,4.6,33.4,198.2,83.8,14.5,1275.0,4,9,0.14
9,1,5.4,22.7,197.1,76.9,7.6,487.0,2,3,0.43
0,1,6.7,23.4,149.8,93.1,8.3,1144.0,8,11,0.65
10,3,6.7,15.2,68.6,66.1,1.0,291.0,9,12,0.22
10,3,8.1,24.4,137.3,70.1,17.2,1409.0,9,9,0.17
5,3,5.8,37.9,40.7,67.9,7.4,630.0,8,7,1.11
5,2,8.4,35.6,53.1,52.4,4.1,104.0,1,2,0.41
4,0,6.2,19.6,63.7,38.1,19.0,45.0,4,7,8.98
3,2,5.9,29.4,60.2,72.0,3.4,1472.0,3,7,0.49
1,0,7.6,29.1,55.6,35.5,18.6,1119.0,2,4,0.4
5,3,5.8,27.3,104.9,21.6,7.8,1496.0,4,2,0.55
14,3,7.8,21.0,163.7,21.0,9.0,282.0,5,11,0.39
6,3,8.1,25.0,171.3,47.2,1.6,185.0,6,4,0.1
5,3,7.1,15.2,128.9,31.8,18.1,236.0,4,5,0.66
13,1,6.0,11.5,71.2,30.7,18.8,636.0,6,7,0.15
11,3,7.6,28.2,15.9,91.8,18.7,965.0,1,12,0.31
12,2,8.1,14.4,172.3,20.9,19.9,1380.0,4,10,1.39
5,0,4.6,19.8,171.9,78.9,8.2,701.0,1,4,0.38
9,0,6.1,31.8,132.4,60.5,1.0,1035.0,5,3,0.4
10,1,5.9,23.6,58.6,56.3,1.1,505.0,3,10,0.24
4,3,7.5,31.0,66.9,93.2,10.2,1221.0,1,2,26.26
14,0,6.8,13.4,10.5,92.6,7.4,1088.0,1,12,0.22
3,3,5.1,29.4,95.4,84.6,3.2,1410.0,8,10,0.13
3,3,4.6,40.5,83.5,81.0,4.4,487.0,6,5,0.15
6,0,5.9,33.8,165.5,57.8,2.7,904.0,8,10,0.12
10,2,6.5,39.3,111.5,44.2,15.7,431.0,8,3,0.1
12,0,8.3,27.3,15.6,88.8,18.4,1407.0,8,5,3.74
7,1,5.8,28.1,93.4,63.2,8.1,1051.0,1,12,3.65
12,3,7.9,11.2,122.2,46.6,19.6,1352.0,5,12,2.75
5,0,5.8,13.6,138.8,35.9,6.3,684.0,8,7,0.79
1,0,6.4,15.5,57.9,50.4,3.1,260.0,6,12,0.63
6,0,6.9,37.5,90.8,80.8,10.7,258.0,7,11,0.1
12,2,5.5,25.1,53.8,88.4,5.4,354.0,1,5,7.19
5,3,5.8,25.7,109.2,55.9,17.8,852.0,4,4,0.49
12,1,5.6,19.6,0.2,48.0,11.5,987.0,2,10,2.6
1,0,4.8,25.3,165.9,74.2,4.3,1360.0,1,5,0.17
13,1,7.8,10.2,137.5,53.0,16.1,1084.0,4,10,0.1
5,1,5.1,10.0,21.8,73.4,7.0,46.0,6,1,0.34
5,3,5.4,36.3,198.9,71.7,10.6,1118.0,8,2,0.36
11,2,6.2,32.7,125.0,34.5,6.5,197.0,7,3,0.1
11,1,8.1,10.3,103.4,86.5,10.8,476.0,1,8,0.13
13,0,6.4,31.5,80.3,76.4,13.0,714.0,1,11,0.15
4,1,5.1,37.5,150.9,52.9,10.3,120.0,2,1,12.43
1,0,7.2,36.5,189.6,54.1,16.2,1227.0,1,12,0.29
13,1,4.6,27.7,50.7,38.4,13.4,1454.0,5,5,0.18
4,3,5.2,39.3,151.7,56.3,11.6,403.0,7,12,7.7
2,2,7.6,21.2,110.7,61.8,14.0,24.0,4,7,0.26
13,1,5.5,28.0,57.4,22.4,10.7,179.0,8,3,0.14
5,3,6.5,21.7,194.0,88.2,4.0,434.0,3,11,1.0
6,3,5.9,40.5,103.6,51.9,2.6,1122.0,6,5,0.14
10,1,8.1,33.2,18.7,73.0,14.0,1107.0,2,1,0.17
0,1,8.3,38.9,139.5,61.0,3.4,821.0,7,11,0.4
4,3,5.5,38.3,198.5,74.3,3.9,835.0,6,10,8.67
8,2,6.7,33.4,170.6,34.0,2.3,1334.0,2,6,2.4
6,3,8.3,22.6,103.2,87.1,2.8,1478.0,3,7,0.21
4,3,4.7,25.5,31.2,65.2,1.8,558.0,1,8,5.03
14,0,4.5,14.3,191.8,37.7,15.9,12.0,2,4,0.19
11,1,7.4,12.7,135.2,23.1,10.6,364.0,3,11,0.32
3,3,8.3,25.0,76.0,35.8,17.2,496.0,5,3,0.33
4,2,7.0,36.5,166.6,86.1,15.8,555.0,0,7,7.01
3,2,5.7,37.7,25.8,69.3,3.7,1316.0,3,2,0.19
4,3,7.6,20.5,144.0,20.2,0.9,114.0,5,3,9.24
9,3,6.6,25.1,95.7,30.5,10.7,718.0,8,8,0.66
12,3,7.4,22.9,112.0,26.3,15.6,1049.0,4,8,11.35
14,2,5.4,15.2,11.0,34.5,18.8,1284.0,7,2,0.16
7,0,5.0,20.5,63.6,90.7,2.3,473.0,0,11,2.61
11,2,5.6,36.5,21.8,60.0,9.3,1377.0,2,10,0.22
4,3,5.5,24.8,39.1,70.2,12.6,292.0,8,11,13.24
12,1,5.5,36.0,127.8,76.5,9.7,670.0,4,5,7.65
11,3,5.6,18.2,57.2,59.7,14.4,1162.0,4,2,0.11
4,3,6.8,23.6,72.7,36.3,1.6,467.0,0,5,13.77
0,0,4.8,22.9,6.4,34.1,3.3,1482.0,5,2,0.35
11,2,7.0,20.0,147.6,82.9,11.2,413.0,7,10,0.26
9,0,7.2,22.8,180.8,75.4,10.9,1358.0,8,6,0.81
1,2,8.1,30.2,128.8,52.2,13.9,1030.0,0,1,0.17
4,3,5.2,12.0,148.1,35.5,17.1,1342.0,7,10,6.25
8,3,5.9,29.8,188.5,83.4,14.7,1364.0,1,8,1.43
1,0,6.5,22.6,105.7,69.3,9.9,1461.0,4,5,0.4
0,1,6.1,13.1,187.8,75.0,4.5,1134.0,9,5,0.45
11,3,4.6,16.7,90.7,81.1,3.4,746.0,8,10,0.15
8,0,7.2,21.9,135.2,72.9,3.7,264.0,6,3,1.27
7,2,7.1,27.9,33.6,34.4,5.2,743.0,2,1,6.24
0,2,7.3,11.2,69.6,64.0,9.3,520.0,2,8,1.04
13,0,6.6,35.4,18.9,40.0,14.9,1297.0,4,12,0.31
3,3,6.5,17.6,32.8,58.2,18.6,963.0,8,2,0.29
1,3,7.3,15.6,108.0,80.8,11.2,413.0,6,10,0.97
4,0,7.7,19.0,157.5,48.2,12.7,1269.0,0,11,5.78
6,0,6.1,39.0,34.0,68.8,17.4,864.0,3,7,0.42
12,1,8.1,31.8,63.6,93.4,5.3,1185.0,5,5,9.29
2,1,8.0,35.2,123.5,28.8,11.8,669.0,5,7,0.18
8,3,8.4,38.5,181.8,59.1,2.4,1066.0,7,12,0.86
12,2,7.0,22.0,174.8,82.2,9.2,629.0,3,6,6.9
3,1,5.0,11.4,82.6,74.0,4.1,20.0,1,4,0.15
9,2,8.1,27.3,95.4,57.8,7.2,232.0,0,3,0.56
10,0,6.1,30.3,108.8,57.3,5.2,1356.0,4,9,0.17
3,3,5.2,17.3,169.9,33.9,12.9,68.0,3,4,0.25
6,0,6.7,12.4,9.2,88.4,5.8,861.0,1,3,0.1
3,1,6.1,32.1,4.3,84.6,18.7,113.0,6,6,0.36
0,3,5.6,10.6,114.7,25.6,13.7,87.0,1,5,0.49
6,2,7.2,22.8,13.4,41.1,7.2,110.0,2,7,0.35
8,0,7.7,30.2,179.8,78.7,2.7,951.0,6,5,1.64
4,0,5.1,28.4,30.5,21.3,12.3,19.0,8,4,7.36
11,3,7.3,40.1,71.1,94.8,15.6,151.0,8,8,0.1
14,1,5.8,33.7,142.7,26.9,2.0,1032.0,2,4,0.35
11,0,6.6,29.2,128.0,37.0,19.5,1015.0,5,9,0.2
6,1,6.1,30.3,131.9,66.8,9.7,250.0,8,7,0.43
2,3,8.5,27.0,119.6,86.0,8.5,47.0,4,9,0.11
10,1,6.9,16.7,130.9,28.3,15.3,644.0,3,2,0.14
7,0,7.3,28.1,75.5,40.5,9.1,1086.0,1,12,4.19
12,3,6.2,37.3,160.9,44.9,8.8,1043.0,2,7,9.96
4,3,4.9,23.1,87.6,20.1,14.9,521.0,9,6,7.7
0,0,5.2,18.3,194.8,43.0,3.1,240.0,1,6,0.56
0,3,5.4,38.6,112.3,83.0,8.5,142.0,0,1,0.39
2,3,4.7,22.3,58.6,57.7,10.7,1019.0,3,12,0.2
9,0,6.3,21.7,97.1,55.2,7.9,624.0,1,6,1.09
3,0,6.3,37.1,18.8,51.1,5.9,1067.0,3,9,0.21
4,0,8.1,28.9,47.0,86.8,16.3,622.0,1,11,11.74
10,1,6.3,26.8,147.3,59.6,2.0,946.0,0,10,0.26
14,3,5.1,21.0,79.5,52.1,4.8,1189.0,5,6,0.42
7,1,5.8,28.9,159.0,87.3,11.4,1363.0,8,10,4.52
5,1,6.6,21.0,0.2,57.1,17.2,1050.0,6,5,0.9
3,1,5.4,14.7,135.2,35.2,18.2,1212.0,6,12,0.1
0,2,4.5,37.2,165.3,50.9,5.8,1466.0,1,6,0.47
8,0,5.0,19.9,160.4,60.0,5.8,1351.0,2,6,1.61
10,3,4.7,21.6,91.8,22.0,13.6,906.0,9,6,0.1
3,1,8.2,36.1,106.5,80.3,3.2,867.0,8,2,0.13
3,1,7.1,35.1,124.4,43.4,19.8,943.0,4,7,0.23
5,3,5.2,31.7,135.5,75.1,8.5,1344.0,9,6,0.9
5,2,7.3,38.3,109.3,57.3,2.7,556.0,9,4,0.21
7,1,7.0,41.7,27.8,25.1,13.6,1367.0,9,3,1.92
7,0,6.1,30.6,85.9,32.4,12.4,205.0,6,12,3.27
14,2,5.1,16.6,51.5,38.1,1.4,13.0,8,5,0.71
0,2,7.8,38.9,136.8,79.6,12.7,448.0,1,8,0.74
5,0,5.6,32.4,138.8,49.2,4.1,293.0,5,10,0.81
13,3,6.9,22.4,64.0,38.1,17.7,1204.0,4,9,0.11
3,1,5.7,31.5,65.9,50.7,4.9,676.0,4,11,0.22
1,2,6.1,21.7,132.2,31.4,9.9,1109.0,1,7,0.47
13,2,6.3,41.5,168.6,38.8,14.2,49.0,1,4,0.1
8,0,5.7,14.2,65.4,31.8,14.3,234.0,9,8,1.54
7,2,7.8,36.9,17.3,41.1,19.9,672.0,1,6,2.17
11,3,8.1,18.8,81.1,67.3,15.4,937.0,2,8,0.12
11,3,6.3,21.3,68.9,38.2,9.4,724.0,3,5,0.15
10,0,4.6,36.7,77.7,51.9,7.8,394.0,1,11,0.1
2,3,7.5,18.8,99.0,77.7,13.7,22.0,1,5,0.15
4,2,6.8,41.4,156.8,79.0,11.8,1297.0,4,4,5.91
8,1,8.4,35.5,30.7,61.6,15.4,368.0,8,11,1.91
10,2,6.8,26.4,83.8,28.3,16.9,1300.0,3,6,0.12
8,3,4.9,34.1,109.7,72.9,6.9,60.0,2,5,1.15
11,3,8.0,14.7,144.1,68.4,11.7,930.0,7,7,0.11
1,3,5.1,33.0,101.1,75.8,6.5,1329.0,2,5,0.16
10,0,7.0,11.1,43.8,64.1,13.3,1293.0,3,9,0.18
8,0,6.0,23.6,26.9,28.3,10.4,1439.0,8,4,3.3
10,3,7.5,18.7,10.2,79.0,9.9,688.0,5,10,0.43
8,2,8.4,12.7,169.8,61.0,18.0,846.0,4,3,0.6
1,3,6.0,27.5,194.5,45.6,17.0,1235.0,8,3,0.36
8,2,8.1,39.6,155.5,86.2,6.9,1065.0,2,4,0.33
8,0,6.8,18.0,39.4,36.4,8.0,428.0,9,11,6.42
0,0,7.0,27.0,109.8,94.3,18.0,951.0,5,7,1.36
11,2,6.6,27.4,89.6,73.9,10.2,1410.0,1,12,0.15
7,0,7.3,17.3,146.1,53.4,5.2,658.0,5,10,3.23
2,2,5.1,34.9,170.1,57.2,19.1,346.0,4,4,0.15
10,0,6.5,21.6,66.8,88.0,9.4,494.0,1,10,0.27
12,3,7.5,12.8,175.3,26.9,0.8,677.0,0,7,3.43
13,1,5.1,10.3,174.9,65.8,1.1,1192.0,1,9,0.1
3,2,4.6,27.1,20.5,87.8,3.6,175.0,2,11,0.15
3,3,5.8,40.4,173.1,70.0,6.2,269.0,1,6,0.15
1,3,5.8,11.1,158.6,42.5,10.6,370.0,2,12,0.57
14,2,7.2,12.3,165.0,70.5,15.2,246.0,2,8,0.18
14,3,6.1,12.6,167.0,39.1,11.9,936.0,3,9,0.3
10,0,6.1,39.1,134.4,46.2,7.6,493.0,1,11,0.15
13,1,6.5,20.1,130.7,73.6,2.2,743.0,9,6,0.22
0,2,7.0,38.1,19.9,89.9,16.4,126.0,2,10,0.47
9,3,7.2,12.7,154.7,86.9,4.0,1297.0,1,9,0.25
8,3,4.5,11.9,103.6,88.9,3.1,1375.0,8,11,1.24
1,2,7.3,36.3,163.8,35.6,13.7,664.0,8,1,0.22
5,1,5.4,18.7,103.9,51.9,9.9,581.0,7,9,0.75
0,1,5.3,37.9,45.2,55.1,13.6,1315.0,8,3,0.76
1,1,6.3,36.4,51.0,90.3,10.9,721.0,5,2,0.36
13,1,8.2,22.7,186.3,66.4,0.7,1489.0,0,7,0.18
5,3,7.6,21.0,138.4,33.0,3.0,1072.0,6,2,0.4
14,2,8.3,17.6,103.2,22.4,18.7,714.0,7,12,0.1
9,2,6.3,20.7,13.6,42.8,19.2,403.0,9,8,0.51
14,2,7.2,26.1,95.8,39.2,9.6,369.0,9,7,0.32
2,1,6.6,10.4,186.5,35.9,19.9,73.0,5,10,0.12
6,3,7.1,14.5,57.2,72.8,13.1,10.0,0,3,0.14
9,2,6.7,13.0,105.4,87.3,3.2,1125.0,5,1,0.26
7,0,5.5,28.5,23.1,30.2,9.4,806.0,5,11,4.2
0,1,6.4,22.2,12.2,86.9,11.4,493.0,2,11,0.59
1,2,7.0,13.8,72.0,39.0,16.5,1042.0,2,2,0.42
7,3,8.0,15.3,126.5,44.0,7.7,761.0,7,5,1.42
10,3,5.6,18.4,152.5,25.8,18.9,1342.0,5,7,0.1
14,0,5.0,29.3,184.7,88.4,9.9,1484.0,7,6,0.3
13,0,5.5,38.5,171.5,74.3,16.6,512.0,3,12,0.14
3,3,7.7,19.7,130.7,55.7,7.1,535.0,9,11,0.16
11,1,7.8,10.6,159.2,50.7,10.9,639.0,0,4,0.11
1,0,8.5,41.3,34.9,42.6,5.8,1467.0,0,11,0.4
9,1,7.1,22.5,116.3,36.9,4.3,1223.0,4,4,0.77
6,0,7.5,27.0,16.5,81.6,10.9,407.0,1,1,0.23
6,0,7.9,39.3,188.0,43.2,13.0,226.0,5,4,0.1
13,3,7.4,34.6,168.4,48.7,15.2,834.0,0,7,0.28
3,2,6.6,17.7,55.8,26.8,13.4,76.0,1,4,0.67
4,3,6.8,31.5,158.2,58.3,7.4,13.0,6,11,12.08
5,0,8.4,20.2,91.3,76.8,13.7,234.0,2,3,0.39
9,3,5.9,13.5,120.7,44.0,16.7,469.0,3,2,0.24
